PdfType: central
Format: lhagrid1
---
5.000000e-06 6.469340e-06 8.370580e-06 1.083050e-05 1.401320e-05 1.813100e-05 2.345850e-05 3.035090e-05 3.926760e-05 5.080240e-05 6.572330e-05 8.502270e-05 1.099830e-04 1.422610e-04 1.839950e-04 2.379440e-04 3.076670e-04 3.977440e-04 5.140700e-04 6.642160e-04 8.578820e-04 1.107470e-03 1.428790e-03 1.847940e-03 2.379570e-03 3.060350e-03 3.929800e-03 5.036510e-03 6.439470e-03 8.208290e-03 1.042490e-02 1.318030e-02 1.657460e-02 2.071300e-02 2.570030e-02 3.166080e-02 3.860010e-02 4.666620e-02 5.587900e-02 6.626100e-02 7.781050e-02 9.050080e-02 1.042750e-01 1.191680e-01 1.349350e-01 1.516740e-01 1.692700e-01 1.876580e-01 2.067780e-01 2.265720e-01 2.469860e-01 2.679650e-01 2.894600e-01 3.112310e-01 3.336210e-01 3.564040e-01 3.795630e-01 4.031000e-01 4.269440e-01 4.510730e-01 4.754690e-01 5.001130e-01 5.249900e-01 5.500860e-01 5.753850e-01 6.009230e-01 6.264810e-01 6.523530e-01 6.783700e-01 7.045280e-01 7.308230e-01 7.572480e-01 7.837670e-01 8.105000e-01 8.372600e-01 8.641380e-01 8.911230e-01 9.182080e-01 9.453860e-01 9.726560e-01 1.000000e+00
1.300000e+00 1.494260e+00 1.736730e+00 2.042900e+00 2.434360e+00 2.941690e+00 3.608810e+00 4.500000e+00 5.866040e+00 7.828770e+00 1.071920e+01 1.509180e+01 2.190300e+01 3.285630e+01 5.109270e+01 8.262520e+01 1.394400e+02 2.465070e+02 4.583780e+02 9.005800e+02 1.878640e+03 4.183110e+03 1.000000e+04
-5 -4 -3 -2 -1 1 2 3 4 5 21 
  0.00000000e+00  0.00000000e+00  1.42987385e-01  3.34238321e-01  3.34236573e-01  3.35211829e-01  3.34966398e-01  1.42987385e-01  0.00000000e+00  0.00000000e+00 -1.27672485e-04
  0.00000000e+00  5.34940694e-02  1.94982028e-01  3.84268611e-01  3.84265270e-01  3.85327547e-01  3.85065487e-01  1.94982028e-01  5.34940694e-02  0.00000000e+00  1.36951514e+00
  0.00000000e+00  1.32897977e-01  2.72965645e-01  4.60377424e-01  4.60372277e-01  4.61528377e-01  4.61249438e-01  2.72965645e-01  1.32897977e-01  0.00000000e+00  3.52503045e+00
  0.00000000e+00  2.42054646e-01  3.80758869e-01  5.66383543e-01  5.66377817e-01  5.67625388e-01  5.67329649e-01  3.80758869e-01  2.42054646e-01  0.00000000e+00  6.64093058e+00
  0.00000000e+00  3.85540278e-01  5.22939197e-01  7.06840424e-01  7.06833203e-01  7.08177648e-01  7.07864946e-01  5.22939197e-01  3.85540278e-01  0.00000000e+00  1.09095162e+01
  0.00000000e+00  5.68496398e-01  7.04608184e-01  8.86865236e-01  8.86854293e-01  8.88289707e-01  8.87958686e-01  7.04608184e-01  5.68496398e-01  0.00000000e+00  1.65365440e+01
  0.00000000e+00  7.96628062e-01  9.31553390e-01  1.11215688e+00  1.11213937e+00  1.11368027e+00  1.11333582e+00  9.31553390e-01  7.96628062e-01  0.00000000e+00  2.37396077e+01
  0.00000000e+00  1.07628333e+00  1.20998234e+00  1.38903206e+00  1.38901925e+00  1.39065674e+00  1.39028423e+00  1.20998234e+00  1.07628333e+00  0.00000000e+00  3.27492499e+01
  3.89127280e-01  1.45447251e+00  1.58689139e+00  1.76422254e+00  1.76420553e+00  1.76597592e+00  1.76558982e+00  1.58689139e+00  1.45447251e+00  3.89127280e-01  4.43633471e+01
  8.61490026e-01  1.91600270e+00  2.04713998e+00  2.22286774e+00  2.22285293e+00  2.22471759e+00  2.22431598e+00  2.04713998e+00  1.91600270e+00  8.61490026e-01  5.87591524e+01
  1.42913647e+00  2.47295947e+00  2.60286315e+00  2.77690273e+00  2.77689113e+00  2.77890866e+00  2.77848200e+00  2.60286315e+00  2.47295947e+00  1.42913647e+00  7.63132708e+01
  2.10556417e+00  3.13881052e+00  3.26747348e+00  3.43993397e+00  3.43991076e+00  3.44204963e+00  3.44159957e+00  3.26747348e+00  3.13881052e+00  2.10556417e+00  9.74218807e+01
  2.90554068e+00  3.92831822e+00  4.05577024e+00  4.22657467e+00  4.22655432e+00  4.22883465e+00  4.22836212e+00  4.05577024e+00  3.92831822e+00  2.90554068e+00  1.22501076e+02
  3.84477376e+00  4.85718916e+00  4.98340109e+00  5.15265751e+00  5.15264483e+00  5.15507680e+00  5.15457815e+00  4.98340109e+00  4.85718916e+00  3.84477376e+00  1.51960769e+02
  4.94014686e+00  5.94224189e+00  6.06704606e+00  6.23503125e+00  6.23498491e+00  6.23771928e+00  6.23712286e+00  6.06704606e+00  5.94224189e+00  4.94014686e+00  1.86230344e+02
  6.20955034e+00  7.20142307e+00  7.32521070e+00  7.49141231e+00  7.49133453e+00  7.49423139e+00  7.49372297e+00  7.32521070e+00  7.20142307e+00  6.20955034e+00  2.25712529e+02
  7.67119848e+00  8.65306671e+00  8.77582718e+00  8.94039680e+00  8.94042011e+00  8.94343118e+00  8.94278556e+00  8.77582718e+00  8.65306671e+00  7.67119848e+00  2.70822121e+02
  9.34573589e+00  1.03172125e+01  1.04390974e+01  1.06019980e+01  1.06019955e+01  1.06052373e+01  1.06046479e+01  1.04390974e+01  1.03172125e+01  9.34573589e+00  3.21943125e+02
  1.12521253e+01  1.22139467e+01  1.23342784e+01  1.24960545e+01  1.24960190e+01  1.24992507e+01  1.24986995e+01  1.23342784e+01  1.22139467e+01  1.12521253e+01  3.79448640e+02
  1.34119644e+01  1.43636980e+01  1.44831551e+01  1.46433727e+01  1.46433085e+01  1.46468945e+01  1.46462733e+01  1.44831551e+01  1.43636980e+01  1.34119644e+01  4.43686162e+02
  1.58460740e+01  1.67881063e+01  1.69065513e+01  1.70649694e+01  1.70649612e+01  1.70686837e+01  1.70679853e+01  1.69065513e+01  1.67881063e+01  1.58460740e+01  5.14956138e+02
  1.85757659e+01  1.95079466e+01  1.96253626e+01  1.97825472e+01  1.97825071e+01  1.97863618e+01  1.97855569e+01  1.96253626e+01  1.95079466e+01  1.85757659e+01  5.93529643e+02
  2.16222624e+01  2.25450617e+01  2.26609031e+01  2.28167568e+01  2.28166983e+01  2.28209573e+01  2.28201574e+01  2.26609031e+01  2.25450617e+01  2.16222624e+01  6.79672356e+02
  0.00000000e+00  0.00000000e+00  1.36250945e-01  3.18628612e-01  3.18625454e-01  3.19762219e-01  3.19478229e-01  1.36250945e-01  0.00000000e+00  0.00000000e+00  6.63120719e-05
  0.00000000e+00  5.24461443e-02  1.87275121e-01  3.67792410e-01  3.67787601e-01  3.69028793e-01  3.68726400e-01  1.87275121e-01  5.24461443e-02  0.00000000e+00  1.34197656e+00
  0.00000000e+00  1.29441972e-01  2.62921251e-01  4.41664178e-01  4.41658430e-01  4.43003449e-01  4.42683212e-01  2.62921251e-01  1.29441972e-01  0.00000000e+00  3.43270481e+00
  0.00000000e+00  2.34427439e-01  3.66621983e-01  5.43665094e-01  5.43658594e-01  5.45111565e-01  5.44772366e-01  3.66621983e-01  2.34427439e-01  0.00000000e+00  6.43016025e+00
  0.00000000e+00  3.71526143e-01  5.02469728e-01  6.77888958e-01  6.77880816e-01  6.79435960e-01  6.79077687e-01  5.02469728e-01  3.71526143e-01  0.00000000e+00  1.05062573e+01
  0.00000000e+00  5.45320349e-01  6.75067232e-01  8.48902496e-01  8.48892720e-01  8.50563578e-01  8.50187779e-01  6.75067232e-01  5.45320349e-01  0.00000000e+00  1.58440072e+01
  0.00000000e+00  7.60917332e-01  8.89524412e-01  1.06180325e+00  1.06178206e+00  1.06358790e+00  1.06319825e+00  8.89524412e-01  7.60917332e-01  0.00000000e+00  2.26356243e+01
  0.00000000e+00  1.02392874e+00  1.15135035e+00  1.32216583e+00  1.32215208e+00  1.32408206e+00  1.32365717e+00  1.15135035e+00  1.02392874e+00  0.00000000e+00  3.10818208e+01
  3.64536561e-01  1.37797832e+00  1.50423864e+00  1.67345239e+00  1.67343265e+00  1.67545516e+00  1.67501289e+00  1.50423864e+00  1.37797832e+00  3.64536561e-01  4.19057420e+01
  8.05014461e-01  1.80814294e+00  1.93311478e+00  2.10078114e+00  2.10076660e+00  2.10293928e+00  2.10248235e+00  1.93311478e+00  1.80814294e+00  8.05014461e-01  5.52466792e+01
  1.33192222e+00  2.32481200e+00  2.44865633e+00  2.61474142e+00  2.61471973e+00  2.61703512e+00  2.61654813e+00  2.44865633e+00  2.32481200e+00  1.33192222e+00  7.14267858e+01
  1.95715287e+00  2.93990916e+00  3.06258364e+00  3.22712118e+00  3.22710129e+00  3.22959764e+00  3.22907914e+00  3.06258364e+00  2.93990916e+00  1.95715287e+00  9.07828605e+01
  2.69343222e+00  3.66617846e+00  3.78765042e+00  3.95070630e+00  3.95069008e+00  3.95334985e+00  3.95280162e+00  3.78765042e+00  3.66617846e+00  2.69343222e+00  1.13664008e+02
  3.55435636e+00  4.51717255e+00  4.63748647e+00  4.79903068e+00  4.79900446e+00  4.80185712e+00  4.80128882e+00  4.63748647e+00  4.51717255e+00  3.55435636e+00  1.40414421e+02
  4.55433248e+00  5.50730005e+00  5.62650843e+00  5.78660388e+00  5.78657965e+00  5.78956525e+00  5.78896560e+00  5.62650843e+00  5.50730005e+00  4.55433248e+00  1.71377259e+02
  5.70856322e+00  6.65177470e+00  6.76988619e+00  6.92848176e+00  6.92845193e+00  6.93163058e+00  6.93100237e+00  6.76988619e+00  6.65177470e+00  5.70856322e+00  2.06889730e+02
  7.03284908e+00  7.96653520e+00  8.08318435e+00  8.24051028e+00  8.24055995e+00  8.24376432e+00  8.24311535e+00  8.08318435e+00  7.96653520e+00  7.03284908e+00  2.47275553e+02
  8.54393253e+00  9.46734617e+00  9.58326088e+00  9.73924335e+00  9.73924078e+00  9.74283336e+00  9.74206015e+00  9.58326088e+00  9.46734617e+00  8.54393253e+00  2.92836141e+02
  1.02576302e+01  1.11723513e+01  1.12869068e+01  1.14411938e+01  1.14410684e+01  1.14449785e+01  1.14441888e+01  1.12869068e+01  1.11723513e+01  1.02576302e+01  3.43865335e+02
  1.21925310e+01  1.30970098e+01  1.32108015e+01  1.33636990e+01  1.33636772e+01  1.33678451e+01  1.33670632e+01  1.32108015e+01  1.30970098e+01  1.21925310e+01  4.00615835e+02
  1.43649027e+01  1.52599826e+01  1.53730188e+01  1.55244175e+01  1.55244782e+01  1.55285425e+01  1.55277246e+01  1.53730188e+01  1.52599826e+01  1.43649027e+01  4.63314417e+02
  1.67919811e+01  1.76781582e+01  1.77893234e+01  1.79398964e+01  1.79397783e+01  1.79443432e+01  1.79435425e+01  1.77893234e+01  1.76781582e+01  1.67919811e+01  5.32166127e+02
  1.94916845e+01  2.03681687e+01  2.04788001e+01  2.06277089e+01  2.06275663e+01  2.06325799e+01  2.06317094e+01  2.04788001e+01  2.03681687e+01  1.94916845e+01  6.07310811e+02
  0.00000000e+00  0.00000000e+00  1.29845409e-01  3.03801960e-01  3.03797649e-01  3.05118057e-01  3.04792229e-01  1.29845409e-01  0.00000000e+00  0.00000000e+00  3.58149412e-04
  0.00000000e+00  5.14445377e-02  1.79941752e-01  3.52129718e-01  3.52124708e-01  3.53563691e-01  3.53217165e-01  1.79941752e-01  5.14445377e-02  0.00000000e+00  1.31572912e+00
  0.00000000e+00  1.26116026e-01  2.53322814e-01  4.23830137e-01  4.23824046e-01  4.25388831e-01  4.25020710e-01  2.53322814e-01  1.26116026e-01  0.00000000e+00  3.34418586e+00
  0.00000000e+00  2.27087946e-01  3.53073161e-01  5.21968450e-01  5.21959261e-01  5.23650209e-01  5.23260185e-01  3.53073161e-01  2.27087946e-01  0.00000000e+00  6.22758887e+00
  0.00000000e+00  3.58043209e-01  4.82852974e-01  6.50200741e-01  6.50191741e-01  6.52004259e-01  6.51592631e-01  4.82852974e-01  3.58043209e-01  0.00000000e+00  1.01193502e+01
  0.00000000e+00  5.23088664e-01  6.46755235e-01  8.12610520e-01  8.12598267e-01  8.14541943e-01  8.14108777e-01  6.46755235e-01  5.23088664e-01  0.00000000e+00  1.51808588e+01
  0.00000000e+00  7.26754186e-01  8.49309116e-01  1.01371404e+00  1.01370128e+00  1.01578765e+00  1.01533167e+00  8.49309116e-01  7.26754186e-01  0.00000000e+00  2.15806026e+01
  0.00000000e+00  9.74009693e-01  1.09546763e+00  1.25847549e+00  1.25845998e+00  1.26067945e+00  1.26020215e+00  1.09546763e+00  9.74009693e-01  0.00000000e+00  2.94930433e+01
  3.41370538e-01  1.30528888e+00  1.42566156e+00  1.58711946e+00  1.58709584e+00  1.58947493e+00  1.58898808e+00  1.42566156e+00  1.30528888e+00  3.41370538e-01  3.95717661e+01
  7.51876812e-01  1.70587946e+00  1.82507862e+00  1.98503369e+00  1.98501585e+00  1.98758020e+00  1.98705548e+00  1.82507862e+00  1.70587946e+00  7.51876812e-01  5.19232799e+01
  1.24073241e+00  2.18492235e+00  2.30298736e+00  2.46147968e+00  2.46145689e+00  2.46417150e+00  2.46361363e+00  2.30298736e+00  2.18492235e+00  1.24073241e+00  6.68192921e+01
  1.81822739e+00  2.75267449e+00  2.86966326e+00  3.02668640e+00  3.02666786e+00  3.02954964e+00  3.02896800e+00  2.86966326e+00  2.75267449e+00  1.81822739e+00  8.45475459e+01
  2.49539077e+00  3.42017483e+00  3.53601103e+00  3.69170056e+00  3.69167472e+00  3.69475755e+00  3.69413960e+00  3.53601103e+00  3.42017483e+00  2.49539077e+00  1.05396977e+02
  3.28387568e+00  4.19915885e+00  4.31392844e+00  4.46812975e+00  4.46810848e+00  4.47138959e+00  4.47073867e+00  4.31392844e+00  4.19915885e+00  3.28387568e+00  1.29646919e+02
  4.19604556e+00  5.10182871e+00  5.21549700e+00  5.36834275e+00  5.36830859e+00  5.37176276e+00  5.37108858e+00  5.21549700e+00  5.10182871e+00  4.19604556e+00  1.57577832e+02
  5.24460002e+00  6.14103421e+00  6.25365755e+00  6.40509839e+00  6.40505645e+00  6.40877205e+00  6.40805186e+00  6.25365755e+00  6.14103421e+00  5.24460002e+00  1.89460521e+02
  6.44299372e+00  7.33011905e+00  7.44169293e+00  7.59173178e+00  7.59170332e+00  7.59566992e+00  7.59491958e+00  7.44169293e+00  7.33011905e+00  6.44299372e+00  2.25553077e+02
  7.80481866e+00  8.68269297e+00  8.79322029e+00  8.94196279e+00  8.94191723e+00  8.94608149e+00  8.94529070e+00  8.79322029e+00  8.68269297e+00  7.80481866e+00  2.66080184e+02
  9.34398727e+00  1.02125933e+01  1.03220262e+01  1.04696173e+01  1.04694923e+01  1.04737127e+01  1.04728917e+01  1.03220262e+01  1.02125933e+01  9.34398727e+00  3.11268669e+02
  1.10749339e+01  1.19342298e+01  1.20429541e+01  1.21889254e+01  1.21888771e+01  1.21934251e+01  1.21925992e+01  1.20429541e+01  1.19342298e+01  1.10749339e+01  3.61301677e+02
  1.30105312e+01  1.38609036e+01  1.39692439e+01  1.41140376e+01  1.41140030e+01  1.41187297e+01  1.41177892e+01  1.39692439e+01  1.38609036e+01  1.30105312e+01  4.16333790e+02
  1.51661231e+01  1.60077701e+01  1.61146004e+01  1.62582942e+01  1.62582482e+01  1.62631029e+01  1.62621495e+01  1.61146004e+01  1.60077701e+01  1.51661231e+01  4.76499997e+02
  1.75546708e+01  1.83873410e+01  1.84928052e+01  1.86353844e+01  1.86352879e+01  1.86403544e+01  1.86393987e+01  1.84928052e+01  1.83873410e+01  1.75546708e+01  5.41899119e+02
  0.00000000e+00  0.00000000e+00  1.23754996e-01  2.89724047e-01  2.89718989e-01  2.91255690e-01  2.90880016e-01  1.23754996e-01  0.00000000e+00  0.00000000e+00  7.83697422e-04
  0.00000000e+00  5.04293552e-02  1.72905186e-01  3.37198394e-01  3.37192021e-01  3.38868680e-01  3.38471581e-01  1.72905186e-01  5.04293552e-02  0.00000000e+00  1.29051032e+00
  0.00000000e+00  1.22794594e-01  2.44052237e-01  4.06756164e-01  4.06747106e-01  4.08567820e-01  4.08144263e-01  2.44052237e-01  1.22794594e-01  0.00000000e+00  3.25811585e+00
  0.00000000e+00  2.19834689e-01  3.39941110e-01  5.01116408e-01  5.01105464e-01  5.03072723e-01  5.02626233e-01  3.39941110e-01  2.19834689e-01  0.00000000e+00  6.03040899e+00
  0.00000000e+00  3.44837477e-01  4.63820825e-01  6.23531011e-01  6.23521310e-01  6.25626786e-01  6.25155251e-01  4.63820825e-01  3.44837477e-01  0.00000000e+00  9.74333637e+00
  0.00000000e+00  5.01435872e-01  6.19340260e-01  7.77636332e-01  7.77622169e-01  7.79883846e-01  7.79387222e-01  6.19340260e-01  5.01435872e-01  0.00000000e+00  1.45382363e+01
  0.00000000e+00  6.93654260e-01  8.10502295e-01  9.67423314e-01  9.67407658e-01  9.69830260e-01  9.69307682e-01  8.10502295e-01  6.93654260e-01  0.00000000e+00  2.05635047e+01
  0.00000000e+00  9.25857132e-01  1.04168423e+00  1.19728042e+00  1.19726191e+00  1.19983661e+00  1.19928855e+00  1.04168423e+00  9.25857132e-01  0.00000000e+00  2.79675240e+01
  3.19313933e-01  1.23555315e+00  1.35029164e+00  1.50443912e+00  1.50442099e+00  1.50715829e+00  1.50658193e+00  1.35029164e+00  1.23555315e+00  3.19313933e-01  3.73416707e+01
  7.01439666e-01  1.60819046e+00  1.72182490e+00  1.87457905e+00  1.87456244e+00  1.87753986e+00  1.87692891e+00  1.72182490e+00  1.60819046e+00  7.01439666e-01  4.87605774e+01
  1.15441902e+00  2.05178171e+00  2.16433760e+00  2.31562528e+00  2.31560333e+00  2.31879649e+00  2.31814448e+00  2.16433760e+00  2.05178171e+00  1.15441902e+00  6.24569393e+01
  1.68716568e+00  2.57512392e+00  2.68666986e+00  2.83666119e+00  2.83662765e+00  2.84004498e+00  2.83937062e+00  2.68666986e+00  2.57512392e+00  1.68716568e+00  7.86678244e+01
  2.30907840e+00  3.18791130e+00  3.29837868e+00  3.44696208e+00  3.44693584e+00  3.45054776e+00  3.44982716e+00  3.29837868e+00  3.18791130e+00  2.30907840e+00  9.76296059e+01
  3.03031732e+00  3.89988854e+00  4.00931719e+00  4.15663135e+00  4.15660031e+00  4.16044366e+00  4.15970091e+00  4.00931719e+00  3.89988854e+00  3.03031732e+00  1.19575806e+02
  3.86101082e+00  4.72161552e+00  4.83003662e+00  4.97601350e+00  4.97597180e+00  4.97997122e+00  4.97918985e+00  4.83003662e+00  4.72161552e+00  3.86101082e+00  1.44725823e+02
  4.81227613e+00  5.66376963e+00  5.77124392e+00  5.91587981e+00  5.91585058e+00  5.92016665e+00  5.91934620e+00  5.77124392e+00  5.66376963e+00  4.81227613e+00  1.73301579e+02
  5.89499463e+00  6.73762303e+00  6.84404729e+00  6.98740245e+00  6.98737069e+00  6.99188889e+00  6.99103823e+00  6.84404729e+00  6.73762303e+00  5.89499463e+00  2.05481413e+02
