PdfType: central
Format: lhagrid1
---
5.000000e-06 6.469340e-06 8.370580e-06 1.083050e-05 1.401320e-05 1.813100e-05 2.345850e-05 3.035090e-05 3.926760e-05 5.080240e-05 6.572330e-05 8.502270e-05 1.099830e-04 1.422610e-04 1.839950e-04 2.379440e-04 3.076670e-04 3.977440e-04 5.140700e-04 6.642160e-04 8.578820e-04 1.107470e-03 1.428790e-03 1.847940e-03 2.379570e-03 3.060350e-03 3.929800e-03 5.036510e-03 6.439470e-03 8.208290e-03 1.042490e-02 1.318030e-02 1.657460e-02 2.071300e-02 2.570030e-02 3.166080e-02 3.860010e-02 4.666620e-02 5.587900e-02 6.626100e-02 7.781050e-02 9.050080e-02 1.042750e-01 1.191680e-01 1.349350e-01 1.516740e-01 1.692700e-01 1.876580e-01 2.067780e-01 2.265720e-01 2.469860e-01 2.679650e-01 2.894600e-01 3.112310e-01 3.336210e-01 3.564040e-01 3.795630e-01 4.031000e-01 4.269440e-01 4.510730e-01 4.754690e-01 5.001130e-01 5.249900e-01 5.500860e-01 5.753850e-01 6.009230e-01 6.264810e-01 6.523530e-01 6.783700e-01 7.045280e-01 7.308230e-01 7.572480e-01 7.837670e-01 8.105000e-01 8.372600e-01 8.641380e-01 8.911230e-01 9.182080e-01 9.453860e-01 9.726560e-01 1.000000e+00
1.300000e+00 1.494260e+00 1.736730e+00 2.042900e+00 2.434360e+00 2.941690e+00 3.608810e+00 4.500000e+00 5.866040e+00 7.828770e+00 1.071920e+01 1.509180e+01 2.190300e+01 3.285630e+01 5.109270e+01 8.262520e+01 1.394400e+02 2.465070e+02 4.583780e+02 9.005800e+02 1.878640e+03 4.183110e+03 1.000000e+04
-5 -4 -3 -2 -1 1 2 3 4 5 21 
  0.00000000e+00  0.00000000e+00 -3.21652153e-03  2.44021356e-02  2.44023250e-02  2.58596024e-02  2.54265833e-02 -3.21652153e-03  0.00000000e+00  0.00000000e+00  1.24237198e-04
  0.00000000e+00  3.33994717e-02  3.05346158e-02  5.87382831e-02  5.87370358e-02  6.03009833e-02  5.98429054e-02  3.05346158e-02  3.33994717e-02  0.00000000e+00  8.06152025e-01
  0.00000000e+00  8.52998165e-02  8.27743153e-02  1.11531490e-01  1.11528697e-01  1.13201631e-01  1.12718372e-01  8.27743153e-02  8.52998165e-02  0.00000000e+00  2.17088926e+00
  0.00000000e+00  1.58891192e-01  1.56689783e-01  1.85981701e-01  1.85977578e-01  1.87761132e-01  1.87252551e-01  1.56689783e-01  1.58891192e-01  0.00000000e+00  4.23660118e+00
  0.00000000e+00  2.57962841e-01  2.56077589e-01  2.85886589e-01  2.85881697e-01  2.87775234e-01  2.87241328e-01  2.56077589e-01  2.57962841e-01  0.00000000e+00  7.16271662e+00
  0.00000000e+00  3.86794898e-01  3.85199962e-01  4.15527144e-01  4.15520107e-01  4.17517413e-01  4.16956215e-01  3.85199962e-01  3.86794898e-01  0.00000000e+00  1.11232315e+01
  0.00000000e+00  5.50163052e-01  5.48894973e-01  5.79681823e-01  5.79671676e-01  5.81793146e-01  5.81209412e-01  5.48894973e-01  5.50163052e-01  0.00000000e+00  1.63050644e+01
  0.00000000e+00  7.53428675e-01  7.52424058e-01  7.83704875e-01  7.83695556e-01  7.85936362e-01  7.85319493e-01  7.52424058e-01  7.53428675e-01  0.00000000e+00  2.29097601e+01
  2.85922551e-01  1.03211976e+00  1.03143845e+00  1.06320934e+00  1.06319444e+00  1.06558233e+00  1.06493806e+00  1.03143845e+00  1.03211976e+00  2.85922551e-01  3.15802978e+01
  6.37838149e-01  1.37686493e+00  1.37648868e+00  1.40881028e+00  1.40880004e+00  1.41130952e+00  1.41063891e+00  1.37648868e+00  1.37686493e+00  6.37838149e-01  4.25045863e+01
  1.06616742e+00  1.79811858e+00  1.79805689e+00  1.83085942e+00  1.83085114e+00  1.83352151e+00  1.83281879e+00  1.79805689e+00  1.79811858e+00  1.06616742e+00  5.60241605e+01
  1.58270711e+00  2.30765111e+00  2.30789353e+00  2.34121684e+00  2.34119969e+00  2.34402196e+00  2.34328569e+00  2.30789353e+00  2.30765111e+00  1.58270711e+00  7.25050715e+01
  2.20048114e+00  2.91849750e+00  2.91904196e+00  2.95282856e+00  2.95281067e+00  2.95579869e+00  2.95502741e+00  2.91904196e+00  2.91849750e+00  2.20048114e+00  9.23366687e+01
  2.93355654e+00  3.64468172e+00  3.64552539e+00  3.67982295e+00  3.67981152e+00  3.68296156e+00  3.68215701e+00  3.64552539e+00  3.64468172e+00  2.93355654e+00  1.15912476e+02
  3.79717270e+00  4.50140781e+00  4.50246260e+00  4.53743144e+00  4.53738701e+00  4.54078909e+00  4.53990020e+00  4.50246260e+00  4.50140781e+00  3.79717270e+00  1.43647335e+02
