PdfType: central
Format: lhagrid1
---
5.000000e-06 6.469340e-06 8.370580e-06 1.083050e-05 1.401320e-05 1.813100e-05 2.345850e-05 3.035090e-05 3.926760e-05 5.080240e-05 6.572330e-05 8.502270e-05 1.099830e-04 1.422610e-04 1.839950e-04 2.379440e-04 3.076670e-04 3.977440e-04 5.140700e-04 6.642160e-04 8.578820e-04 1.107470e-03 1.428790e-03 1.847940e-03 2.379570e-03 3.060350e-03 3.929800e-03 5.036510e-03 6.439470e-03 8.208290e-03 1.042490e-02 1.318030e-02 1.657460e-02 2.071300e-02 2.570030e-02 3.166080e-02 3.860010e-02 4.666620e-02 5.587900e-02 6.626100e-02 7.781050e-02 9.050080e-02 1.042750e-01 1.191680e-01 1.349350e-01 1.516740e-01 1.692700e-01 1.876580e-01 2.067780e-01 2.265720e-01 2.469860e-01 2.679650e-01 2.894600e-01 3.112310e-01 3.336210e-01 3.564040e-01 3.795630e-01 4.031000e-01 4.269440e-01 4.510730e-01 4.754690e-01 5.001130e-01 5.249900e-01 5.500860e-01 5.753850e-01 6.009230e-01 6.264810e-01 6.523530e-01 6.783700e-01 7.045280e-01 7.308230e-01 7.572480e-01 7.837670e-01 8.105000e-01 8.372600e-01 8.641380e-01 8.911230e-01 9.182080e-01 9.453860e-01 9.726560e-01 1.000000e+00
1.300000e+00 1.494260e+00 1.736730e+00 2.042900e+00 2.434360e+00 2.941690e+00 3.608810e+00 4.500000e+00 5.866040e+00 7.828770e+00 1.071920e+01 1.509180e+01 2.190300e+01 3.285630e+01 5.109270e+01 8.262520e+01 1.394400e+02 2.465070e+02 4.583780e+02 9.005800e+02 1.878640e+03 4.183110e+03 1.000000e+04
-5 -4 -3 -2 -1 1 2 3 4 5 21 
  0.00000000e+00  0.00000000e+00  7.16439776e-02  1.62402907e-01  1.62402244e-01  1.63425112e-01  1.63212376e-01  7.16439776e-02  0.00000000e+00  0.00000000e+00 -1.61262550e-03
  0.00000000e+00  4.49237718e-02  1.15955647e-01  2.06073171e-01  2.06071231e-01  2.07180839e-01  2.06956924e-01  1.15955647e-01  4.49237718e-02  0.00000000e+00  1.11033786e+00
  0.00000000e+00  1.12951207e-01  1.83404452e-01  2.72909186e-01  2.72906163e-01  2.74108515e-01  2.73873377e-01  1.83404452e-01  1.12951207e-01  0.00000000e+00  2.92340328e+00
  0.00000000e+00  2.07745121e-01  2.77642443e-01  3.66567311e-01  3.66563290e-01  3.67857682e-01  3.67611222e-01  2.77642443e-01  2.07745121e-01  0.00000000e+00  5.60283236e+00
  0.00000000e+00  3.33656907e-01  4.03023520e-01  4.91389515e-01  4.91385078e-01  4.92772431e-01  4.92515551e-01  4.03023520e-01  3.33656907e-01  0.00000000e+00  9.33155695e+00
  0.00000000e+00  4.95576901e-01  5.64419648e-01  6.52258760e-01  6.52252031e-01  6.53729655e-01  6.53459355e-01  5.64419648e-01  4.95576901e-01  0.00000000e+00  1.43067899e+01
  0.00000000e+00  6.98943073e-01  7.67305124e-01  8.54613043e-01  8.54603558e-01  8.56186190e-01  8.55906253e-01  7.67305124e-01  6.98943073e-01  0.00000000e+00  2.07382518e+01
  0.00000000e+00  9.49818757e-01  1.01768364e+00  1.10449298e+00  1.10448626e+00  1.10616367e+00  1.10586710e+00  1.01768364e+00  9.49818757e-01  0.00000000e+00  2.88496391e+01
  3.50614717e-01  1.29106039e+00  1.35841071e+00  1.44466003e+00  1.44464862e+00  1.44645936e+00  1.44615450e+00  1.35841071e+00  1.29106039e+00  3.50614717e-01  3.93880533e+01
  7.78702462e-01  1.70987912e+00  1.77671127e+00  1.86246036e+00  1.86245086e+00  1.86436406e+00  1.86404593e+00  1.77671127e+00  1.70987912e+00  7.78702462e-01  5.25401008e+01
  1.29585791e+00  2.21787511e+00  2.28419867e+00  2.36941064e+00  2.36940240e+00  2.37145626e+00  2.37112397e+00  2.28419867e+00  2.21787511e+00  1.29585791e+00  6.86751515e+01
  1.91514378e+00  2.82809856e+00  2.89391810e+00  2.97864227e+00  2.97862793e+00  2.98081277e+00  2.98046580e+00  2.89391810e+00  2.82809856e+00  1.91514378e+00  8.81859499e+01
  2.65087202e+00  3.55483693e+00  3.62017840e+00  3.70437079e+00  3.70435656e+00  3.70667890e+00  3.70631627e+00  3.62017840e+00  3.55483693e+00  2.65087202e+00  1.11482768e+02
  3.51835040e+00  4.41342536e+00  4.47826619e+00  4.56197686e+00  4.56196673e+00  4.56443158e+00  4.56405436e+00  4.47826619e+00  4.41342536e+00  3.51835040e+00  1.38977320e+02
  4.53407946e+00  5.42029727e+00  5.48456729e+00  5.56796733e+00  5.56795154e+00  5.57057713e+00  5.57014741e+00  5.48456729e+00  5.42029727e+00  4.53407946e+00  1.71097285e+02
  5.71559897e+00  6.59310551e+00  6.65693811e+00  6.73964258e+00  6.73961089e+00  6.74253536e+00  6.74214157e+00  6.65693811e+00  6.59310551e+00  5.71559897e+00  2.08254617e+02
  7.08102077e+00  7.94987306e+00  8.01335301e+00  8.09562112e+00  8.09564818e+00  8.09862045e+00  8.09815751e+00  8.01335301e+00  7.94987306e+00  7.08102077e+00  2.50868932e+02
  8.65044682e+00  9.51051873e+00  9.57368460e+00  9.65533287e+00  9.65530855e+00  9.65856147e+00  9.65811828e+00  9.57368460e+00  9.51051873e+00  8.65044682e+00  2.99335749e+02
  1.04431802e+01  1.12947726e+01  1.13572598e+01  1.14386739e+01  1.14386452e+01  1.14419940e+01  1.14415627e+01  1.13572598e+01  1.12947726e+01  1.04431802e+01  3.54040813e+02
  1.24802601e+01  1.33232660e+01  1.33854478e+01  1.34663457e+01  1.34663007e+01  1.34699116e+01  1.34694593e+01  1.33854478e+01  1.33232660e+01  1.24802601e+01  4.15342827e+02
  1.47828195e+01  1.56175487e+01  1.56792825e+01  1.57595975e+01  1.57595731e+01  1.57633766e+01  1.57628632e+01  1.56792825e+01  1.56175487e+01  1.47828195e+01  4.83568279e+02
  1.73722359e+01  1.81985347e+01  1.82598789e+01  1.83399258e+01  1.83399026e+01  1.83438079e+01  1.83432481e+01  1.82598789e+01  1.81985347e+01  1.73722359e+01  5.59006571e+02
  2.02700651e+01  2.10882214e+01  2.11488865e+01  2.12284849e+01  2.12284376e+01  2.12326969e+01  2.12321214e+01  2.11488865e+01  2.10882214e+01  2.02700651e+01  6.41942372e+02
  0.00000000e+00  0.00000000e+00  6.89032225e-02  1.56717391e-01  1.56716000e-01  1.57901626e-01  1.57659519e-01  6.89032225e-02  0.00000000e+00  0.00000000e+00 -1.81932230e-03
