PdfType: central
Format: lhagrid1
---
5.000000e-06 6.469340e-06 8.370580e-06 1.083050e-05 1.401320e-05 1.813100e-05 2.345850e-05 3.035090e-05 3.926760e-05 5.080240e-05 6.572330e-05 8.502270e-05 1.099830e-04 1.422610e-04 1.839950e-04 2.379440e-04 3.076670e-04 3.977440e-04 5.140700e-04 6.642160e-04 8.578820e-04 1.107470e-03 1.428790e-03 1.847940e-03 2.379570e-03 3.060350e-03 3.929800e-03 5.036510e-03 6.439470e-03 8.208290e-03 1.042490e-02 1.318030e-02 1.657460e-02 2.071300e-02 2.570030e-02 3.166080e-02 3.860010e-02 4.666620e-02 5.587900e-02 6.626100e-02 7.781050e-02 9.050080e-02 1.042750e-01 1.191680e-01 1.349350e-01 1.516740e-01 1.692700e-01 1.876580e-01 2.067780e-01 2.265720e-01 2.469860e-01 2.679650e-01 2.894600e-01 3.112310e-01 3.336210e-01 3.564040e-01 3.795630e-01 4.031000e-01 4.269440e-01 4.510730e-01 4.754690e-01 5.001130e-01 5.249900e-01 5.500860e-01 5.753850e-01 6.009230e-01 6.264810e-01 6.523530e-01 6.783700e-01 7.045280e-01 7.308230e-01 7.572480e-01 7.837670e-01 8.105000e-01 8.372600e-01 8.641380e-01 8.911230e-01 9.182080e-01 9.453860e-01 9.726560e-01 1.000000e+00
1.300000e+00 1.494260e+00 1.736730e+00 2.042900e+00 2.434360e+00 2.941690e+00 3.608810e+00 4.500000e+00 5.866040e+00 7.828770e+00 1.071920e+01 1.509180e+01 2.190300e+01 3.285630e+01 5.109270e+01 8.262520e+01 1.394400e+02 2.465070e+02 4.583780e+02 9.005800e+02 1.878640e+03 4.183110e+03 1.000000e+04
-5 -4 -3 -2 -1 1 2 3 4 5 21 
  0.00000000e+00  0.00000000e+00  2.03464477e-01  4.87988686e-01  4.87985513e-01  4.89064116e-01  4.88779352e-01  2.03464477e-01  0.00000000e+00  0.00000000e+00 -1.68021343e-03
  0.00000000e+00  4.47555076e-02  2.45978451e-01  5.27341126e-01  5.27336428e-01  5.28510537e-01  5.28206711e-01  2.45978451e-01  4.47555076e-02  0.00000000e+00  1.21923250e+00
  0.00000000e+00  1.12041047e-01  3.11135055e-01  5.89488117e-01  5.89481847e-01  5.90754110e-01  5.90431445e-01  3.11135055e-01  1.12041047e-01  0.00000000e+00  3.10626172e+00
  0.00000000e+00  2.05324077e-01  4.02377888e-01  6.77852863e-01  6.77846085e-01  6.79216207e-01  6.78873986e-01  4.02377888e-01  2.05324077e-01  0.00000000e+00  5.81798473e+00
  0.00000000e+00  3.28754098e-01  5.23846538e-01  7.96551181e-01  7.96542041e-01  7.98016661e-01  7.97655767e-01  5.23846538e-01  3.28754098e-01  0.00000000e+00  9.53077637e+00
  0.00000000e+00  4.87017082e-01  6.80204728e-01  9.50235204e-01  9.50224359e-01  9.51798133e-01  9.51417402e-01  6.80204728e-01  4.87017082e-01  0.00000000e+00  1.44347762e+01
  0.00000000e+00  6.85353451e-01  8.76707469e-01  1.14412351e+00  1.14410943e+00  1.14579635e+00  1.14539596e+00  8.76707469e-01  6.85353451e-01  0.00000000e+00  2.07335928e+01
  0.00000000e+00  9.29591081e-01  1.11914176e+00  1.38402572e+00  1.38401098e+00  1.38580696e+00  1.38538228e+00  1.11914176e+00  9.29591081e-01  0.00000000e+00  2.86443972e+01
  3.41497471e-01  1.26138636e+00  1.44901239e+00  1.71117313e+00  1.71115626e+00  1.71307709e+00  1.71263394e+00  1.44901239e+00  1.26138636e+00  3.41497471e-01  3.88913488e+01
  7.57893775e-01  1.66820462e+00  1.85392522e+00  2.11341024e+00  2.11339334e+00  2.11544002e+00  2.11497297e+00  1.85392522e+00  1.66820462e+00  7.57893775e-01  5.16578633e+01
  1.26045709e+00  2.16129864e+00  2.34514872e+00  2.60196904e+00  2.60195205e+00  2.60414209e+00  2.60365011e+00  2.34514872e+00  2.16129864e+00  1.26045709e+00  6.73053153e+01
  1.86192785e+00  2.75340291e+00  2.93539452e+00  3.18960674e+00  3.18958369e+00  3.19191681e+00  3.19139904e+00  2.93539452e+00  2.75340291e+00  1.86192785e+00  8.62196872e+01
  2.57622086e+00  3.45843458e+00  3.63858711e+00  3.89020437e+00  3.89018104e+00  3.89265887e+00  3.89211290e+00  3.63858711e+00  3.45843458e+00  2.57622086e+00  1.08806068e+02
  3.41835056e+00  4.29139473e+00  4.46972845e+00  4.71878483e+00  4.71876328e+00  4.72140607e+00  4.72083281e+00  4.46972845e+00  4.29139473e+00  3.41835056e+00  1.35473127e+02
  4.40446201e+00  5.26839861e+00  5.44487559e+00  5.69149291e+00  5.69146203e+00  5.69433592e+00  5.69370552e+00  5.44487559e+00  5.26839861e+00  4.40446201e+00  1.66642812e+02
  5.55176428e+00  6.40676013e+00  6.58148283e+00  6.82549606e+00  6.82545533e+00  6.82845510e+00  6.82783267e+00  6.58148283e+00  6.40676013e+00  5.55176428e+00  2.02728189e+02
  6.87823997e+00  7.72428719e+00  7.89731964e+00  8.13884789e+00  8.13882760e+00  8.14203091e+00  8.14134638e+00  7.89731964e+00  7.72428719e+00  6.87823997e+00  2.44148061e+02
  8.40340082e+00  9.24043081e+00  9.41181635e+00  9.65085266e+00  9.65081194e+00  9.65421671e+00  9.65353139e+00  9.41181635e+00  9.24043081e+00  8.40340082e+00  2.91301488e+02
  1.01465780e+01  1.09749997e+01  1.11445384e+01  1.13812305e+01  1.13811992e+01  1.13847257e+01  1.13840327e+01  1.11445384e+01  1.09749997e+01  1.01465780e+01  3.44576618e+02
  1.21287035e+01  1.29482897e+01  1.31162241e+01  1.33504562e+01  1.33504040e+01  1.33541918e+01  1.33534465e+01  1.31162241e+01  1.29482897e+01  1.21287035e+01  4.04340407e+02
  1.43705399e+01  1.51815754e+01  1.53477854e+01  1.55795679e+01  1.55795296e+01  1.55835438e+01  1.55827629e+01  1.53477854e+01  1.51815754e+01  1.43705399e+01  4.70926036e+02
  1.68935186e+01  1.76959347e+01  1.78605580e+01  1.80900900e+01  1.80900344e+01  1.80942158e+01  1.80933434e+01  1.78605580e+01  1.76959347e+01  1.68935186e+01  5.44642193e+02
  1.97191459e+01  2.05131469e+01  2.06759761e+01  2.09031276e+01  2.09030666e+01  2.09075480e+01  2.09066680e+01  2.06759761e+01  2.05131469e+01  1.97191459e+01  6.25753959e+02
  0.00000000e+00  0.00000000e+00  1.93397736e-01  4.63699320e-01  4.63695034e-01  4.64950077e-01  4.64621796e-01  1.93397736e-01  0.00000000e+00  0.00000000e+00 -1.91123941e-03
  0.00000000e+00  4.36530536e-02  2.34921476e-01  5.02222664e-01  5.02216738e-01  5.03582597e-01  5.03232972e-01  2.34921476e-01  4.36530536e-02  0.00000000e+00  1.18553927e+00
