PdfType: central
Format: lhagrid1
---
5.000000e-06 6.469340e-06 8.370580e-06 1.083050e-05 1.401320e-05 1.813100e-05 2.345850e-05 3.035090e-05 3.926760e-05 5.080240e-05 6.572330e-05 8.502270e-05 1.099830e-04 1.422610e-04 1.839950e-04 2.379440e-04 3.076670e-04 3.977440e-04 5.140700e-04 6.642160e-04 8.578820e-04 1.107470e-03 1.428790e-03 1.847940e-03 2.379570e-03 3.060350e-03 3.929800e-03 5.036510e-03 6.439470e-03 8.208290e-03 1.042490e-02 1.318030e-02 1.657460e-02 2.071300e-02 2.570030e-02 3.166080e-02 3.860010e-02 4.666620e-02 5.587900e-02 6.626100e-02 7.781050e-02 9.050080e-02 1.042750e-01 1.191680e-01 1.349350e-01 1.516740e-01 1.692700e-01 1.876580e-01 2.067780e-01 2.265720e-01 2.469860e-01 2.679650e-01 2.894600e-01 3.112310e-01 3.336210e-01 3.564040e-01 3.795630e-01 4.031000e-01 4.269440e-01 4.510730e-01 4.754690e-01 5.001130e-01 5.249900e-01 5.500860e-01 5.753850e-01 6.009230e-01 6.264810e-01 6.523530e-01 6.783700e-01 7.045280e-01 7.308230e-01 7.572480e-01 7.837670e-01 8.105000e-01 8.372600e-01 8.641380e-01 8.911230e-01 9.182080e-01 9.453860e-01 9.726560e-01 1.000000e+00
1.300000e+00 1.494260e+00 1.736730e+00 2.042900e+00 2.434360e+00 2.941690e+00 3.608810e+00 4.500000e+00 5.866040e+00 7.828770e+00 1.071920e+01 1.509180e+01 2.190300e+01 3.285630e+01 5.109270e+01 8.262520e+01 1.394400e+02 2.465070e+02 4.583780e+02 9.005800e+02 1.878640e+03 4.183110e+03 1.000000e+04
-5 -4 -3 -2 -1 1 2 3 4 5 21 
  0.00000000e+00  0.00000000e+00  2.31324814e-02  1.03254123e-01  1.03253463e-01  1.04575203e-01  1.04183663e-01  2.31324814e-02  0.00000000e+00  0.00000000e+00 -1.51284499e-03
  0.00000000e+00  3.91667648e-02  6.23887233e-02  1.42499885e-01  1.42497986e-01  1.43920772e-01  1.43506212e-01  6.23887233e-02  3.91667648e-02  0.00000000e+00  9.62615962e-01
  0.00000000e+00  9.92706175e-02  1.22578923e-01  2.02679983e-01  2.02676823e-01  2.04202295e-01  2.03764535e-01  1.22578923e-01  9.92706175e-02  0.00000000e+00  2.55941094e+00
  0.00000000e+00  1.83765123e-01  2.07156209e-01  2.87248015e-01  2.87243451e-01  2.88873312e-01  2.88412517e-01  2.07156209e-01  1.83765123e-01  0.00000000e+00  4.94413619e+00
  0.00000000e+00  2.96754359e-01  3.20225252e-01  4.00310101e-01  4.00304840e-01  4.02039237e-01  4.01555109e-01  3.20225252e-01  2.96754359e-01  0.00000000e+00  8.28962896e+00
  0.00000000e+00  4.42856579e-01  4.66402952e-01  5.46480585e-01  5.46473333e-01  5.48315414e-01  5.47808039e-01  4.66402952e-01  4.42856579e-01  0.00000000e+00  1.27830459e+01
  0.00000000e+00  6.27230152e-01  6.50858437e-01  7.30923557e-01  7.30914655e-01  7.32868214e-01  7.32338337e-01  6.50858437e-01  6.27230152e-01  0.00000000e+00  1.86248827e+01
  0.00000000e+00  8.55609926e-01  8.79307880e-01  9.59368246e-01  9.59360102e-01  9.61426565e-01  9.60869807e-01  8.79307880e-01  8.55609926e-01  0.00000000e+00  2.60296920e+01
  3.20228713e-01  1.16747393e+00  1.19125354e+00  1.27130366e+00  1.27129097e+00  1.27349312e+00  1.27290915e+00  1.19125354e+00  1.16747393e+00  3.20228713e-01  3.56980057e+01
  7.12735381e-01  1.55170708e+00  1.57556804e+00  1.65561713e+00  1.65560552e+00  1.65793855e+00  1.65732743e+00  1.57556804e+00  1.55170708e+00  7.12735381e-01  4.78191319e+01
  1.18859866e+00  2.01939790e+00  2.04333762e+00  2.12337489e+00  2.12336184e+00  2.12583507e+00  2.12519454e+00  2.04333762e+00  2.01939790e+00  1.18859866e+00  6.27510253e+01
  1.76039703e+00  2.58309234e+00  2.60710778e+00  2.68714480e+00  2.68712853e+00  2.68975402e+00  2.68908310e+00  2.60710778e+00  2.58309234e+00  1.76039703e+00  8.08782944e+01
  2.44185308e+00  3.25653214e+00  3.28062260e+00  3.36064480e+00  3.36062712e+00  3.36340990e+00  3.36270625e+00  3.28062260e+00  3.25653214e+00  2.44185308e+00  1.02600749e+02
  3.24781234e+00  4.05453644e+00  4.07870200e+00  4.15872383e+00  4.15870707e+00  4.16164560e+00  4.16091033e+00  4.07870200e+00  4.05453644e+00  3.24781234e+00  1.28328480e+02
  4.19423902e+00  4.99308033e+00  5.01729497e+00  5.09733655e+00  5.09730963e+00  5.10045335e+00  5.09967193e+00  5.01729497e+00  4.99308033e+00  4.19423902e+00  1.58480248e+02
