PdfType: central
Format: lhagrid1
---
5.000000e-06 6.469340e-06 8.370580e-06 1.083050e-05 1.401320e-05 1.813100e-05 2.345850e-05 3.035090e-05 3.926760e-05 5.080240e-05 6.572330e-05 8.502270e-05 1.099830e-04 1.422610e-04 1.839950e-04 2.379440e-04 3.076670e-04 3.977440e-04 5.140700e-04 6.642160e-04 8.578820e-04 1.107470e-03 1.428790e-03 1.847940e-03 2.379570e-03 3.060350e-03 3.929800e-03 5.036510e-03 6.439470e-03 8.208290e-03 1.042490e-02 1.318030e-02 1.657460e-02 2.071300e-02 2.570030e-02 3.166080e-02 3.860010e-02 4.666620e-02 5.587900e-02 6.626100e-02 7.781050e-02 9.050080e-02 1.042750e-01 1.191680e-01 1.349350e-01 1.516740e-01 1.692700e-01 1.876580e-01 2.067780e-01 2.265720e-01 2.469860e-01 2.679650e-01 2.894600e-01 3.112310e-01 3.336210e-01 3.564040e-01 3.795630e-01 4.031000e-01 4.269440e-01 4.510730e-01 4.754690e-01 5.001130e-01 5.249900e-01 5.500860e-01 5.753850e-01 6.009230e-01 6.264810e-01 6.523530e-01 6.783700e-01 7.045280e-01 7.308230e-01 7.572480e-01 7.837670e-01 8.105000e-01 8.372600e-01 8.641380e-01 8.911230e-01 9.182080e-01 9.453860e-01 9.726560e-01 1.000000e+00
1.300000e+00 1.494260e+00 1.736730e+00 2.042900e+00 2.434360e+00 2.941690e+00 3.608810e+00 4.500000e+00 5.866040e+00 7.828770e+00 1.071920e+01 1.509180e+01 2.190300e+01 3.285630e+01 5.109270e+01 8.262520e+01 1.394400e+02 2.465070e+02 4.583780e+02 9.005800e+02 1.878640e+03 4.183110e+03 1.000000e+04
-5 -4 -3 -2 -1 1 2 3 4 5 21 
  0.00000000e+00  0.00000000e+00  6.42997620e-02  1.64312364e-01  1.64311673e-01  1.65077778e-01  1.64914074e-01  6.42997620e-02  0.00000000e+00  0.00000000e+00 -7.32132430e-05
  4.47739807e+00  5.35693509e+00  5.41535872e+00  5.50849091e+00  5.50846346e+00  5.51079902e+00  5.51040894e+00  5.41535872e+00  5.35693509e+00  4.47739807e+00  1.68949599e+02
  5.64288748e+00  6.51363659e+00  6.57183453e+00  6.66436628e+00  6.66433985e+00  6.66682860e+00  6.66646281e+00  6.57183453e+00  6.51363659e+00  5.64288748e+00  2.05575291e+02
  6.98963770e+00  7.85187081e+00  7.90964825e+00  8.00177611e+00  8.00177748e+00  8.00439124e+00  8.00394779e+00  7.90964825e+00  7.85187081e+00  6.98963770e+00  2.47577148e+02
  8.53735716e+00  9.39073467e+00  9.44834632e+00  9.53988713e+00  9.53986213e+00  9.54276766e+00  9.54233167e+00  9.44834632e+00  9.39073467e+00  8.53735716e+00  2.95349545e+02
  1.03051570e+01  1.11502381e+01  1.12072553e+01  1.12984960e+01  1.12984687e+01  1.13015089e+01  1.13010931e+01  1.12072553e+01  1.11502381e+01  1.03051570e+01  3.49275581e+02
  1.23139702e+01  1.31505085e+01  1.32073633e+01  1.32980567e+01  1.32980215e+01  1.33012754e+01  1.33008278e+01  1.32073633e+01  1.31505085e+01  1.23139702e+01  4.09713619e+02
  1.45845805e+01  1.54127855e+01  1.54693030e+01  1.55594595e+01  1.55594381e+01  1.55628553e+01  1.55623766e+01  1.54693030e+01  1.54127855e+01  1.45845805e+01  4.76989146e+02
  1.71382841e+01  1.79580713e+01  1.80142122e+01  1.81041193e+01  1.81040830e+01  1.81076827e+01  1.81071219e+01  1.80142122e+01  1.79580713e+01  1.71382841e+01  5.51389659e+02
  1.99963171e+01  2.08079467e+01  2.08635371e+01  2.09530000e+01  2.09529618e+01  2.09569007e+01  2.09563393e+01  2.08635371e+01  2.08079467e+01  1.99963171e+01  6.33214264e+02
  0.00000000e+00  0.00000000e+00  6.21796321e-02  1.59626951e-01  1.59625580e-01  1.60527755e-01  1.60337612e-01  6.21796321e-02  0.00000000e+00  0.00000000e+00  3.38634065e-05
  0.00000000e+00  4.42779349e-02  1.05999887e-01  2.02886984e-01  2.02884097e-01  2.03882790e-01  2.03679272e-01  1.05999887e-01  4.42779349e-02  0.00000000e+00  1.09966955e+00
  0.00000000e+00  1.10265443e-01  1.71553224e-01  2.67905925e-01  2.67902459e-01  2.68999010e-01  2.68782332e-01  1.71553224e-01  1.10265443e-01  0.00000000e+00  2.86259259e+00
  0.00000000e+00  2.01197060e-01  2.62070767e-01  3.57914325e-01  3.57909807e-01  3.59107381e-01  3.58877060e-01  2.62070767e-01  2.01197060e-01  0.00000000e+00  5.43580181e+00
  0.00000000e+00  3.20931282e-01  3.81401687e-01  4.76757653e-01  4.76751946e-01  4.78049208e-01  4.77805104e-01  3.81401687e-01  3.20931282e-01  0.00000000e+00  8.98058729e+00
  0.00000000e+00  4.73770393e-01  5.33858280e-01  6.28738815e-01  6.28730955e-01  6.30136242e-01  6.29877602e-01  5.33858280e-01  4.73770393e-01  0.00000000e+00  1.36694871e+01
  0.00000000e+00  6.64514145e-01  7.24234838e-01  8.18653825e-01  8.18639557e-01  8.20156576e-01  8.19888594e-01  7.24234838e-01  6.64514145e-01  0.00000000e+00  1.96848337e+01
  0.00000000e+00  8.98452442e-01  9.57777064e-01  1.05176201e+00  1.05175264e+00  1.05338824e+00  1.05309817e+00  9.57777064e-01  8.98452442e-01  0.00000000e+00  2.72190687e+01
  3.25451931e-01  1.21494558e+00  1.27390514e+00  1.36740966e+00  1.36739493e+00  1.36914651e+00  1.36884153e+00  1.27390514e+00  1.21494558e+00  3.25451931e-01  3.69402578e+01
  7.20678060e-01  1.60132591e+00  1.65987620e+00  1.75291807e+00  1.75290583e+00  1.75479089e+00  1.75447094e+00  1.65987620e+00  1.60132591e+00  7.20678060e-01  4.89949279e+01
  1.19567298e+00  2.06756874e+00  2.12575315e+00  2.21830942e+00  2.21829593e+00  2.22033450e+00  2.21999784e+00  2.12575315e+00  2.06756874e+00  1.19567298e+00  6.36949820e+01
  1.76176179e+00  2.62497951e+00  2.68279075e+00  2.77489101e+00  2.77487657e+00  2.77706400e+00  2.77670546e+00  2.68279075e+00  2.62497951e+00  1.76176179e+00  8.13710433e+01
  2.43114677e+00  3.28578169e+00  3.34321451e+00  3.43486652e+00  3.43485178e+00  3.43720494e+00  3.43682374e+00  3.34321451e+00  3.28578169e+00  2.43114677e+00  1.02362697e+02
  3.21693021e+00  4.06304584e+00  4.12009868e+00  4.21130139e+00  4.21128169e+00  4.21381074e+00  4.21341371e+00  4.12009868e+00  4.06304584e+00  3.21693021e+00  1.27014275e+02
  4.13303389e+00  4.97070542e+00  5.02741046e+00  5.11819742e+00  5.11817676e+00  5.12085622e+00  5.12043579e+00  5.02741046e+00  4.97070542e+00  4.13303389e+00  1.55667602e+02
  5.19423914e+00  6.02352762e+00  6.07988767e+00  6.17022182e+00  6.17019968e+00  6.17305984e+00  6.17261924e+00  6.07988767e+00  6.02352762e+00  5.19423914e+00  1.88661500e+02
  6.41595087e+00  7.23698172e+00  7.29289817e+00  7.38277150e+00  7.38278509e+00  7.38582159e+00  7.38537846e+00  7.29289817e+00  7.23698172e+00  6.41595087e+00  2.26326860e+02
  7.81448740e+00  8.62699683e+00  8.68265148e+00  8.77224026e+00  8.77223829e+00  8.77541068e+00  8.77488958e+00  8.68265148e+00  8.62699683e+00  7.81448740e+00  2.68974817e+02
  9.40583798e+00  1.02105827e+01  1.02657002e+01  1.03548290e+01  1.03547501e+01  1.03582103e+01  1.03576718e+01  1.02657002e+01  1.02105827e+01  9.40583798e+00  3.16907449e+02
  1.12077685e+01  1.20040767e+01  1.20590612e+01  1.21476304e+01  1.21476131e+01  1.21513648e+01  1.21507977e+01  1.20590612e+01  1.20040767e+01  1.12077685e+01  3.70394425e+02
  1.32370537e+01  1.40252449e+01  1.40800488e+01  1.41681044e+01  1.41681206e+01  1.41719984e+01  1.41714131e+01  1.40800488e+01  1.40252449e+01  1.32370537e+01  4.29683111e+02
  1.55110366e+01  1.62913397e+01  1.63454870e+01  1.64334249e+01  1.64333671e+01  1.64375787e+01  1.64369840e+01  1.63454870e+01  1.62913397e+01  1.55110366e+01  4.94992227e+02
  1.80471901e+01  1.88194076e+01  1.88733571e+01  1.89608258e+01  1.89607381e+01  1.89653152e+01  1.89646924e+01  1.88733571e+01  1.88194076e+01  1.80471901e+01  5.66493706e+02
  0.00000000e+00  0.00000000e+00  6.01544490e-02  1.55155773e-01  1.55153412e-01  1.56214048e-01  1.55994478e-01  6.01544490e-02  0.00000000e+00  0.00000000e+00  1.92597056e-04
  0.00000000e+00  4.35413682e-02  1.03260267e-01  1.97725772e-01  1.97722563e-01  1.98894942e-01  1.98659850e-01  1.03260267e-01  4.35413682e-02  0.00000000e+00  1.08263117e+00
  0.00000000e+00  1.07670508e-01  1.66970278e-01  2.60929073e-01  2.60924923e-01  2.62213242e-01  2.61962705e-01  1.66970278e-01  1.07670508e-01  0.00000000e+00  2.79793769e+00
  0.00000000e+00  1.95289452e-01  2.54195923e-01  3.47667951e-01  3.47662270e-01  3.49068614e-01  3.48802102e-01  2.54195923e-01  1.95289452e-01  0.00000000e+00  5.27878770e+00
  0.00000000e+00  3.09859031e-01  3.68386008e-01  4.61390609e-01  4.61384396e-01  4.62909760e-01  4.62627511e-01  3.68386008e-01  3.09859031e-01  0.00000000e+00  8.66967178e+00
  0.00000000e+00  4.55239929e-01  5.13397158e-01  6.05953414e-01  6.05944999e-01  6.07593506e-01  6.07295719e-01  5.13397158e-01  4.55239929e-01  0.00000000e+00  1.31235526e+01
  0.00000000e+00  6.35703889e-01  6.93504426e-01  7.85624703e-01  7.85616397e-01  7.87396422e-01  7.87082322e-01  6.93504426e-01  6.35703889e-01  0.00000000e+00  1.88011627e+01
  0.00000000e+00  8.55950467e-01  9.13396598e-01  1.00510220e+00  1.00508857e+00  1.00699545e+00  1.00666610e+00  9.13396598e-01  8.55950467e-01  0.00000000e+00  2.58701846e+01
  3.05206398e-01  1.15251808e+00  1.20961554e+00  1.30084924e+00  1.30083325e+00  1.30289318e+00  1.30255025e+00  1.20961554e+00  1.15251808e+00  3.05206398e-01  3.49360989e+01
  6.74055019e-01  1.51286233e+00  1.56956805e+00  1.66035154e+00  1.66034083e+00  1.66256779e+00  1.66220035e+00  1.56956805e+00  1.51286233e+00  6.74055019e-01  4.61134648e+01
  1.11534181e+00  1.94571631e+00  2.00206675e+00  2.09240632e+00  2.09238988e+00  2.09477808e+00  2.09438607e+00  2.00206675e+00  1.94571631e+00  1.11534181e+00  5.96681675e+01
  1.63892355e+00  2.46093274e+00  2.51695374e+00  2.60684870e+00  2.60683323e+00  2.60938425e+00  2.60897455e+00  2.51695374e+00  2.46093274e+00  1.63892355e+00  7.58816338e+01
  2.25538814e+00  3.06911237e+00  3.12475740e+00  3.21427132e+00  3.21424963e+00  3.21699311e+00  3.21655970e+00  3.12475740e+00  3.06911237e+00  2.25538814e+00  9.50395955e+01
  2.97601647e+00  3.78157589e+00  3.83687125e+00  3.92592528e+00  3.92590433e+00  3.92885021e+00  3.92839154e+00  3.83687125e+00  3.78157589e+00  2.97601647e+00  1.17422019e+02
  3.81277706e+00  4.61020109e+00  4.66512855e+00  4.75378740e+00  4.75376245e+00  4.75688782e+00  4.75640659e+00  4.66512855e+00  4.61020109e+00  3.81277706e+00  1.43310651e+02
  4.77815753e+00  5.56750166e+00  5.62210557e+00  5.71034381e+00  5.71031416e+00  5.71367145e+00  5.71316319e+00  5.62210557e+00  5.56750166e+00  4.77815753e+00  1.72984968e+02
  5.88522312e+00  6.66657217e+00  6.72084468e+00  6.80866207e+00  6.80863367e+00  6.81221961e+00  6.81168960e+00  6.72084468e+00  6.66657217e+00  5.88522312e+00  2.06700384e+02
  7.14746435e+00  7.92084137e+00  7.97478600e+00  8.06222130e+00  8.06218955e+00  8.06600116e+00  8.06543894e+00  7.97478600e+00  7.92084137e+00  7.14746435e+00  2.44702930e+02
  8.57861221e+00  9.34413292e+00  9.39771364e+00  9.48481845e+00  9.48474092e+00  9.48870032e+00  9.48811318e+00  9.39771364e+00  9.34413292e+00  8.57861221e+00  2.87223939e+02
  1.01930354e+01  1.09505678e+01  1.10039338e+01  1.10904506e+01  1.10904134e+01  1.10946137e+01  1.10940264e+01  1.10039338e+01  1.09505678e+01  1.01930354e+01  3.34464059e+02
  1.20038952e+01  1.27537630e+01  1.28071534e+01  1.28933609e+01  1.28933098e+01  1.28978771e+01  1.28972097e+01  1.28071534e+01  1.27537630e+01  1.20038952e+01  3.86600063e+02
  1.40263365e+01  1.47684608e+01  1.48212659e+01  1.49073120e+01  1.49072705e+01  1.49118814e+01  1.49112180e+01  1.48212659e+01  1.47684608e+01  1.40263365e+01  4.43779449e+02
  1.62736747e+01  1.70080469e+01  1.70604003e+01  1.71460764e+01  1.71460187e+01  1.71509433e+01  1.71502553e+01  1.70604003e+01  1.70080469e+01  1.62736747e+01  5.06123553e+02
  0.00000000e+00  0.00000000e+00  5.82188394e-02  1.50890060e-01  1.50887642e-01  1.52134618e-01  1.51879550e-01  5.82188394e-02  0.00000000e+00  0.00000000e+00  4.21426270e-04
  0.00000000e+00  4.27923507e-02  1.00596306e-01  1.92757596e-01  1.92754193e-01  1.94133845e-01  1.93862319e-01  1.00596306e-01  4.27923507e-02  0.00000000e+00  1.06599463e+00
  0.00000000e+00  1.05075002e-01  1.62484575e-01  2.54162219e-01  2.54156259e-01  2.55671447e-01  2.55381855e-01  1.62484575e-01  1.05075002e-01  0.00000000e+00  2.73438836e+00
  0.00000000e+00  1.89441887e-01  2.46478656e-01  3.37692262e-01  3.37685140e-01  3.39337610e-01  3.39031106e-01  2.46478656e-01  1.89441887e-01  0.00000000e+00  5.12482435e+00
  0.00000000e+00  2.98988652e-01  3.55660873e-01  4.46432483e-01  4.46424965e-01  4.48213293e-01  4.47888724e-01  3.55660873e-01  2.98988652e-01  0.00000000e+00  8.36599017e+00
  0.00000000e+00  4.37151080e-01  4.93475410e-01  5.83818047e-01  5.83807806e-01  5.85744020e-01  5.85400820e-01  4.93475410e-01  4.37151080e-01  0.00000000e+00  1.25926716e+01
  0.00000000e+00  6.07732242e-01  6.63714494e-01  7.53640781e-01  7.53629698e-01  7.55717249e-01  7.55355443e-01  6.63714494e-01  6.07732242e-01  0.00000000e+00  1.79463504e+01
  0.00000000e+00  8.14881619e-01  8.70531719e-01  9.60060305e-01  9.60047053e-01  9.62284653e-01  9.61903652e-01  8.70531719e-01  8.14881619e-01  0.00000000e+00  2.45718411e+01
  2.85895515e-01  1.09251054e+00  1.14780906e+00  1.23690243e+00  1.23688571e+00  1.23928965e+00  1.23888950e+00  1.14780906e+00  1.09251054e+00  2.85895515e-01  3.30167283e+01
  6.29734537e-01  1.42818503e+00  1.48311677e+00  1.57179172e+00  1.57177916e+00  1.57438355e+00  1.57395850e+00  1.48311677e+00  1.42818503e+00  6.29734537e-01  4.33664278e+01
  1.03920321e+00  1.82955275e+00  1.88416628e+00  1.97237841e+00  1.97235862e+00  1.97517099e+00  1.97471676e+00  1.88416628e+00  1.82955275e+00  1.03920321e+00  5.58486381e+01
  1.52287147e+00  2.30516427e+00  2.35945527e+00  2.44729602e+00  2.44727417e+00  2.45028282e+00  2.44981132e+00  2.35945527e+00  2.30516427e+00  1.52287147e+00  7.06979115e+01
  2.08983359e+00  2.86422777e+00  2.91816339e+00  3.00557275e+00  3.00555320e+00  3.00877728e+00  3.00827056e+00  2.91816339e+00  2.86422777e+00  2.08983359e+00  8.81505464e+01
  2.74985635e+00  3.51634587e+00  3.56993891e+00  3.65697490e+00  3.65695141e+00  3.66039721e+00  3.65987395e+00  3.56993891e+00  3.51634587e+00  2.74985635e+00  1.08439908e+02
  3.51298579e+00  4.27171246e+00  4.32496443e+00  4.41161239e+00  4.41157999e+00  4.41522269e+00  4.41467283e+00  4.32496443e+00  4.27171246e+00  3.51298579e+00  1.31793370e+02
  4.38995397e+00  5.14086218e+00  5.19382372e+00  5.28006687e+00  5.28003584e+00  5.28395007e+00  5.28336888e+00  5.19382372e+00  5.14086218e+00  4.38995397e+00  1.58429526e+02
  5.39156667e+00  6.13483953e+00  6.18745229e+00  6.27331492e+00  6.27328804e+00  6.27742455e+00  6.27681905e+00  6.18745229e+00  6.13483953e+00  5.39156667e+00  1.88548404e+02
  6.52913210e+00  7.26472203e+00  7.31708435e+00  7.40257120e+00  7.40253155e+00  7.40694013e+00  7.40630200e+00  7.31708435e+00  7.26472203e+00  6.52913210e+00  2.22346848e+02
  7.81401267e+00  8.54204575e+00  8.59408079e+00  8.67917233e+00  8.67913240e+00  8.68383327e+00  8.68316707e+00  8.59408079e+00  8.54204575e+00  7.81401267e+00  2.59985102e+02
  9.25763957e+00  9.97815543e+00  1.00299119e+01  1.01146336e+01  1.01145945e+01  1.01196015e+01  1.01188991e+01  1.00299119e+01  9.97815543e+00  9.25763957e+00  3.01611637e+02
  1.08714398e+01  1.15843718e+01  1.16361428e+01  1.17203586e+01  1.17202440e+01  1.17254847e+01  1.17247253e+01  1.16361428e+01  1.15843718e+01  1.08714398e+01  3.47355926e+02
  1.26665989e+01  1.33722646e+01  1.34233689e+01  1.35076119e+01  1.35074788e+01  1.35131099e+01  1.35123020e+01  1.34233689e+01  1.33722646e+01  1.26665989e+01  3.97298085e+02
  1.46544676e+01  1.53527948e+01  1.54037710e+01  1.54871970e+01  1.54871339e+01  1.54929805e+01  1.54921759e+01  1.54037710e+01  1.53527948e+01  1.46544676e+01  4.51520212e+02
  0.00000000e+00  0.00000000e+00  5.63701684e-02  1.46822489e-01  1.46819515e-01  1.48286495e-01  1.47992693e-01  5.63701684e-02  0.00000000e+00  0.00000000e+00  7.44816787e-04
  0.00000000e+00  4.20583597e-02  9.80322674e-02  1.87998216e-01  1.87993421e-01  1.89617799e-01  1.89303205e-01  9.80322674e-02  4.20583597e-02  0.00000000e+00  1.05002389e+00
  0.00000000e+00  1.02540344e-01  1.58139577e-01  2.47645549e-01  2.47640028e-01  2.49419081e-01  2.49085027e-01  1.58139577e-01  1.02540344e-01  0.00000000e+00  2.67293983e+00
  0.00000000e+00  1.83759610e-01  2.38997475e-01  3.28065824e-01  3.28057092e-01  3.29997030e-01  3.29643054e-01  2.38997475e-01  1.83759610e-01  0.00000000e+00  4.97596501e+00
  0.00000000e+00  2.88461238e-01  3.43356976e-01  4.32002260e-01  4.31992894e-01  4.34097625e-01  4.33722284e-01  3.43356976e-01  2.88461238e-01  0.00000000e+00  8.07310415e+00
  0.00000000e+00  4.19708133e-01  4.74273378e-01  5.62511670e-01  5.62499927e-01  5.64767514e-01  5.64372427e-01  4.74273378e-01  4.19708133e-01  0.00000000e+00  1.20826834e+01
  0.00000000e+00  5.80859310e-01  6.35102779e-01  7.22945173e-01  7.22931068e-01  7.25374548e-01  7.24957787e-01  6.35102779e-01  5.80859310e-01  0.00000000e+00  1.71270124e+01
  0.00000000e+00  7.75578042e-01  8.29501993e-01  9.16964472e-01  9.16949271e-01  9.19572257e-01  9.19133974e-01  8.29501993e-01  7.75578042e-01  0.00000000e+00  2.33321608e+01
  2.67669551e-01  1.03526621e+00  1.08886720e+00  1.17591686e+00  1.17589901e+00  1.17872506e+00  1.17826130e+00  1.08886720e+00  1.03526621e+00  2.67669551e-01  3.11906375e+01
  5.87990204e-01  1.34771069e+00  1.40098192e+00  1.48762748e+00  1.48760853e+00  1.49062928e+00  1.49013951e+00  1.40098192e+00  1.34771069e+00  5.87990204e-01  4.07643870e+01
  9.67653250e-01  1.71959329e+00  1.77253205e+00  1.85877972e+00  1.85875646e+00  1.86202730e+00  1.86150288e+00  1.77253205e+00  1.71959329e+00  9.67653250e-01  5.22432112e+01
  1.41406821e+00  2.15828628e+00  2.21086677e+00  2.29673450e+00  2.29671213e+00  2.30024603e+00  2.29969158e+00  2.21086677e+00  2.15828628e+00  1.41406821e+00  6.58250692e+01
  1.93506320e+00  2.67162215e+00  2.72396330e+00  2.80942752e+00  2.80939249e+00  2.81313648e+00  2.81256509e+00  2.72396330e+00  2.67162215e+00  1.93506320e+00  8.17023928e+01
  2.53891763e+00  3.26791780e+00  3.31993454e+00  3.40497524e+00  3.40494823e+00  3.40895483e+00  3.40835239e+00  3.31993454e+00  3.26791780e+00  2.53891763e+00  1.00065481e+02
  3.23424901e+00  3.95569464e+00  4.00737695e+00  4.09210632e+00  4.09207390e+00  4.09633144e+00  4.09570463e+00  4.00737695e+00  3.95569464e+00  3.23424901e+00  1.21094056e+02
  4.02985120e+00  4.74390279e+00  4.79529146e+00  4.87962165e+00  4.87958370e+00  4.88413314e+00  4.88346436e+00  4.79529146e+00  4.74390279e+00  4.02985120e+00  1.44959022e+02
  4.93496721e+00  5.64157110e+00  5.69269945e+00  5.77665615e+00  5.77661037e+00  5.78145665e+00  5.78075515e+00  5.69269945e+00  5.64157110e+00  4.93496721e+00  1.71819646e+02
  5.95882339e+00  6.65811660e+00  6.70888918e+00  6.79251575e+00  6.79247261e+00  6.79763378e+00  6.79689921e+00  6.70888918e+00  6.65811660e+00  5.95882339e+00  2.01804820e+02
  7.11070501e+00  7.80270592e+00  7.85316908e+00  7.93647384e+00  7.93642169e+00  7.94192979e+00  7.94116216e+00  7.85316908e+00  7.80270592e+00  7.11070501e+00  2.35057238e+02
  8.39992077e+00  9.08468487e+00  9.13486164e+00  9.21782054e+00  9.21776831e+00  9.22359323e+00  9.22278747e+00  9.13486164e+00  9.08468487e+00  8.39992077e+00  2.71659020e+02
  9.83555874e+00  1.05131629e+01  1.05631031e+01  1.06456758e+01  1.06456093e+01  1.06517812e+01  1.06509374e+01  1.05631031e+01  1.05131629e+01  9.83555874e+00  3.11687075e+02
  1.14265523e+01  1.20970705e+01  1.21467439e+01  1.22289601e+01  1.22288983e+01  1.22354538e+01  1.22345652e+01  1.21467439e+01  1.20970705e+01  1.14265523e+01  3.55205835e+02
  1.31815574e+01  1.38449133e+01  1.38942952e+01  1.39762239e+01  1.39761546e+01  1.39830549e+01  1.39821396e+01  1.38942952e+01  1.38449133e+01  1.31815574e+01  4.02237044e+02
  0.00000000e+00  0.00000000e+00  5.46047656e-02  1.42944830e-01  1.42941335e-01  1.44670926e-01  1.44331195e-01  5.46047656e-02  0.00000000e+00  0.00000000e+00  1.19508924e-03
  0.00000000e+00  4.13089858e-02  9.55390267e-02  1.83419142e-01  1.83413444e-01  1.85323940e-01  1.84962202e-01  9.55390267e-02  4.13089858e-02  0.00000000e+00  1.03449456e+00
  0.00000000e+00  1.00003430e-01  1.53877316e-01  2.41314873e-01  2.41306922e-01  2.43403618e-01  2.43017120e-01  1.53877316e-01  1.00003430e-01  0.00000000e+00  2.61262933e+00
  0.00000000e+00  1.78126585e-01  2.31657051e-01  3.18687102e-01  3.18677262e-01  3.20952976e-01  3.20544948e-01  2.31657051e-01  1.78126585e-01  0.00000000e+00  4.83015353e+00
  0.00000000e+00  2.78114843e-01  3.31328862e-01  4.17949944e-01  4.17937649e-01  4.20406600e-01  4.19975171e-01  3.31328862e-01  2.78114843e-01  0.00000000e+00  7.78727543e+00
  0.00000000e+00  4.02678901e-01  4.55564315e-01  5.41809011e-01  5.41795607e-01  5.44459786e-01  5.44004016e-01  4.55564315e-01  4.02678901e-01  0.00000000e+00  1.15871797e+01
