PdfType: central
Format: lhagrid1
---
5.000000e-06 6.469340e-06 8.370580e-06 1.083050e-05 1.401320e-05 1.813100e-05 2.345850e-05 3.035090e-05 3.926760e-05 5.080240e-05 6.572330e-05 8.502270e-05 1.099830e-04 1.422610e-04 1.839950e-04 2.379440e-04 3.076670e-04 3.977440e-04 5.140700e-04 6.642160e-04 8.578820e-04 1.107470e-03 1.428790e-03 1.847940e-03 2.379570e-03 3.060350e-03 3.929800e-03 5.036510e-03 6.439470e-03 8.208290e-03 1.042490e-02 1.318030e-02 1.657460e-02 2.071300e-02 2.570030e-02 3.166080e-02 3.860010e-02 4.666620e-02 5.587900e-02 6.626100e-02 7.781050e-02 9.050080e-02 1.042750e-01 1.191680e-01 1.349350e-01 1.516740e-01 1.692700e-01 1.876580e-01 2.067780e-01 2.265720e-01 2.469860e-01 2.679650e-01 2.894600e-01 3.112310e-01 3.336210e-01 3.564040e-01 3.795630e-01 4.031000e-01 4.269440e-01 4.510730e-01 4.754690e-01 5.001130e-01 5.249900e-01 5.500860e-01 5.753850e-01 6.009230e-01 6.264810e-01 6.523530e-01 6.783700e-01 7.045280e-01 7.308230e-01 7.572480e-01 7.837670e-01 8.105000e-01 8.372600e-01 8.641380e-01 8.911230e-01 9.182080e-01 9.453860e-01 9.726560e-01 1.000000e+00
1.300000e+00 1.494260e+00 1.736730e+00 2.042900e+00 2.434360e+00 2.941690e+00 3.608810e+00 4.500000e+00 5.866040e+00 7.828770e+00 1.071920e+01 1.509180e+01 2.190300e+01 3.285630e+01 5.109270e+01 8.262520e+01 1.394400e+02 2.465070e+02 4.583780e+02 9.005800e+02 1.878640e+03 4.183110e+03 1.000000e+04
-5 -4 -3 -2 -1 1 2 3 4 5 21 
  0.00000000e+00  0.00000000e+00  7.23731364e-02  1.98172336e-01  1.98171459e-01  1.98949168e-01  1.98828356e-01  7.23731364e-02  0.00000000e+00  0.00000000e+00 -6.37237561e-04
  0.00000000e+00  5.25860626e-02  1.24439887e-01  2.49414658e-01  2.49412575e-01  2.50267825e-01  2.50140092e-01  1.24439887e-01  5.25860626e-02  0.00000000e+00  1.30274038e+00
  0.00000000e+00  1.31046169e-01  2.02407958e-01  3.26594860e-01  3.26591582e-01  3.27529255e-01  3.27394563e-01  2.02407958e-01  1.31046169e-01  0.00000000e+00  3.39673299e+00
  0.00000000e+00  2.39284250e-01  3.10172373e-01  4.33607872e-01  4.33603673e-01  4.34623901e-01  4.34482162e-01  3.10172373e-01  2.39284250e-01  0.00000000e+00  6.45794131e+00
  0.00000000e+00  3.81937345e-01  4.52372723e-01  5.75083402e-01  5.75078677e-01  5.76183064e-01  5.76035070e-01  4.52372723e-01  3.81937345e-01  0.00000000e+00  1.06806294e+01
  0.00000000e+00  5.64204128e-01  6.34195240e-01  7.56210426e-01  7.56204760e-01  7.57391270e-01  7.57233996e-01  6.34195240e-01  5.64204128e-01  0.00000000e+00  1.62726315e+01
  0.00000000e+00  7.91853651e-01  8.61434669e-01  9.82759021e-01  9.82750606e-01  9.84028530e-01  9.83864927e-01  8.61434669e-01  7.91853651e-01  0.00000000e+00  2.34539290e+01
  0.00000000e+00  1.07129056e+00  1.14044409e+00  1.26111057e+00  1.26110266e+00  1.26246946e+00  1.26229484e+00  1.14044409e+00  1.07129056e+00  0.00000000e+00  3.24575138e+01
  3.89017033e-01  1.44962933e+00  1.51833498e+00  1.63827066e+00  1.63825948e+00  1.63974505e+00  1.63956621e+00  1.51833498e+00  1.44962933e+00  3.89017033e-01  4.40860866e+01
  8.61788640e-01  1.91183047e+00  1.98010080e+00  2.09935641e+00  2.09934618e+00  2.10092920e+00  2.10074111e+00  1.98010080e+00  1.91183047e+00  8.61788640e-01  5.85195002e+01
  1.43046044e+00  2.47006297e+00  2.53789199e+00  2.65643831e+00  2.65642851e+00  2.65814186e+00  2.65794406e+00  2.53789199e+00  2.47006297e+00  1.43046044e+00  7.61373987e+01
  2.10867020e+00  3.13793839e+00  3.20532909e+00  3.32320596e+00  3.32319094e+00  3.32502557e+00  3.32481911e+00  3.20532909e+00  3.13793839e+00  2.10867020e+00  9.73407572e+01
  2.91126125e+00  3.93029283e+00  3.99726924e+00  4.11444199e+00  4.11442654e+00  4.11638839e+00  4.11617118e+00  3.99726924e+00  3.93029283e+00  2.91126125e+00  1.22545548e+02
  3.85409220e+00  4.86298421e+00  4.92953593e+00  5.04604616e+00  5.04603372e+00  5.04812689e+00  5.04790123e+00  4.92953593e+00  4.86298421e+00  3.85409220e+00  1.52166894e+02
  4.95415076e+00  5.95291448e+00  6.01905004e+00  6.13500975e+00  6.13498794e+00  6.13723734e+00  6.13695945e+00  6.01905004e+00  5.95291448e+00  4.95415076e+00  1.86633279e+02
  6.22945665e+00  7.21829912e+00  7.28397630e+00  7.39910034e+00  7.39907319e+00  7.40158467e+00  7.40135012e+00  7.28397630e+00  7.21829912e+00  6.22945665e+00  2.26352442e+02
  7.69846276e+00  8.67746216e+00  8.74279271e+00  8.85735987e+00  8.85736913e+00  8.85992446e+00  8.85962549e+00  8.74279271e+00  8.67746216e+00  7.69846276e+00  2.71738177e+02
  9.38157330e+00  1.03506190e+01  1.04156727e+01  1.05294182e+01  1.05293942e+01  1.05321979e+01  1.05319315e+01  1.04156727e+01  1.03506190e+01  9.38157330e+00  3.23177807e+02
  1.12983807e+01  1.22577633e+01  1.23222428e+01  1.24355451e+01  1.24355161e+01  1.24384270e+01  1.24381821e+01  1.23222428e+01  1.22577633e+01  1.12983807e+01  3.81043015e+02
  1.34700883e+01  1.44197363e+01  1.44839444e+01  1.45965615e+01  1.45965151e+01  1.45996681e+01  1.45993988e+01  1.44839444e+01  1.44197363e+01  1.34700883e+01  4.45678173e+02
  1.59178793e+01  1.68580009e+01  1.69218316e+01  1.70337154e+01  1.70336933e+01  1.70370328e+01  1.70367160e+01  1.69218316e+01  1.68580009e+01  1.59178793e+01  5.17391310e+02
  1.86631157e+01  1.95936635e+01  1.96571212e+01  1.97685447e+01  1.97685143e+01  1.97719237e+01  1.97715631e+01  1.96571212e+01  1.95936635e+01  1.86631157e+01  5.96451080e+02
  2.17271373e+01  2.26483334e+01  2.27112497e+01  2.28220249e+01  2.28219808e+01  2.28257149e+01  2.28253465e+01  2.27112497e+01  2.26483334e+01  2.17271373e+01  6.83115099e+02
  0.00000000e+00  0.00000000e+00  7.01211177e-02  1.92356405e-01  1.92354593e-01  1.93265884e-01  1.93127719e-01  7.01211177e-02  0.00000000e+00  0.00000000e+00 -5.90913345e-04
  0.00000000e+00  5.16960295e-02  1.21318809e-01  2.42763286e-01  2.42760360e-01  2.43764074e-01  2.43618456e-01  1.21318809e-01  5.16960295e-02  0.00000000e+00  1.28192585e+00
  0.00000000e+00  1.27931459e-01  1.97081102e-01  3.17769535e-01  3.17765850e-01  3.18864270e-01  3.18711147e-01  1.97081102e-01  1.27931459e-01  0.00000000e+00  3.31863612e+00
  0.00000000e+00  2.32206738e-01  3.00907051e-01  4.20871694e-01  4.20867321e-01  4.22060427e-01  4.21899547e-01  3.00907051e-01  2.32206738e-01  0.00000000e+00  6.26920553e+00
  0.00000000e+00  3.68694791e-01  4.36953528e-01  5.56225811e-01  5.56220499e-01  5.57509032e-01  5.57340007e-01  4.36953528e-01  3.68694791e-01  0.00000000e+00  1.03075150e+01
  0.00000000e+00  5.42035944e-01  6.09876685e-01  7.28473081e-01  7.28464939e-01  7.29854773e-01  7.29678487e-01  6.09876685e-01  5.42035944e-01  0.00000000e+00  1.56185213e+01
  0.00000000e+00  7.57394645e-01  8.24828038e-01  9.42771943e-01  9.42758485e-01  9.44252736e-01  9.44071071e-01  8.24828038e-01  7.57394645e-01  0.00000000e+00  2.23960676e+01
  0.00000000e+00  1.02044163e+00  1.08744713e+00  1.20476487e+00  1.20475632e+00  1.20636743e+00  1.20617066e+00  1.08744713e+00  1.02044163e+00  0.00000000e+00  3.08434916e+01
  3.64724480e-01  1.37492292e+00  1.44152720e+00  1.55815522e+00  1.55814196e+00  1.55985873e+00  1.55965657e+00  1.44152720e+00  1.37492292e+00  3.64724480e-01  4.16883682e+01
